relative_path,format,original_width,original_height,crop_top,crop_bottom,crop_left,crop_right,inner_left,inner_top,inner_right,inner_bottom,corner_shadow_candidate,status
commands/loop/images/win-loop-similar-02.png,PNG,934,406,0,0,0,0,,,,,no,unchanged
commands/loop/images/win-loop-similar-03.png,PNG,1341,464,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/mouse-keyboard/images/clickimagecommand-01.png,PNG,660,438,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/clickimagecommand-02.png,PNG,660,606,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/clickimagecommand-03.png,PNG,403,336,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/clickimagecommand-04.png,PNG,648,548,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/clickimagecommand-05.png,PNG,853,111,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/clickimagecommand-06.png,PNG,836,180,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/hoverimagecommand-01.png,PNG,648,301,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/hoverimagecommand-02.png,PNG,648,591,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/hoverimagecommand-03.png,PNG,1872,966,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/mouse-keyboard/images/hoverimagecommand-04.png,PNG,403,334,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/hoverimagecommand-05.png,PNG,648,433,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/hoverimagecommand-06.png,PNG,1872,966,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/mouse-keyboard/images/hoverimagecommand-07.png,PNG,854,102,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/hoverimagecommand-08.png,PNG,852,188,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/keyboardinputcommand-01.png,PNG,646,375,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/keyboardinputcommand-02.png,PNG,648,343,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/keyboardinputcommand-03.png,PNG,836,166,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/keyboardinputcommand-04.png,PNG,385,219,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mouseclickcommand-01.png,PNG,653,651,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mouseclickcommand-02.png,PNG,897,332,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mouseclickcommand-03.png,PNG,1357,232,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mouseclickcommand-04.gif,GIF,958,372,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mousemovecommand-01.png,PNG,648,486,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mousemovecommand-02.png,PNG,1278,449,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mousescrollcommand-01.png,PNG,978,459,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mousescrollcommand-02.png,PNG,978,523,0,0,0,0,,,,,no,unchanged
commands/mouse-keyboard/images/mousescrollcommand-03.png,PNG,1275,383,0,0,0,0,,,,,no,unchanged
commands/os/images/checkprocessexistcommand-01.png,PNG,1233,303,0,0,0,0,,,,,no,unchanged
commands/os/images/checkprocessexistcommand-02.png,PNG,1074,270,0,0,0,0,,,,,no,unchanged
commands/os/images/checkprocessexistcommand-03.png,PNG,1237,321,0,0,0,0,,,,,no,unchanged
commands/os/images/checkprocessexistcommand-04.png,PNG,973,598,0,0,0,0,,,,,no,unchanged
commands/os/images/clearclipboarddatacommand-01.png,PNG,961,331,0,0,0,0,,,,,no,unchanged
commands/os/images/clearclipboarddatacommand-02.png,PNG,1044,490,0,0,0,0,,,,,no,unchanged
commands/os/images/clearclipboarddatacommand-03.png,PNG,1234,514,0,0,0,0,,,,,no,unchanged
commands/os/images/clearfoldercommand-01.png,PNG,713,303,0,0,0,0,,,,,no,unchanged
commands/os/images/clearfoldercommand-02.png,GIF,1827,945,0,0,0,0,,,,,no,unchanged
commands/os/images/clearfoldercommand-03.png,PNG,1134,839,0,0,0,0,3,3,1131,836,yes,inner_frame_candidate
commands/os/images/compressfilecommand-01.png,PNG,654,466,0,0,0,0,,,,,no,unchanged
commands/os/images/compressfilecommand-02.png,PNG,655,547,0,0,0,0,,,,,no,unchanged
commands/os/images/compressfilecommand-03.png,PNG,839,180,0,0,0,0,,,,,no,unchanged
commands/os/images/compressfilecommand-04.png,PNG,934,201,0,0,0,0,,,,,no,unchanged
commands/os/images/compressfilecommand-05.png,PNG,393,155,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfilecommand-01.png,PNG,957,112,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfilecommand-02.png,PNG,956,168,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfilecommand-03.png,PNG,648,463,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfilecommand-04.png,PNG,648,462,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfoldercommand-01.png,PNG,847,672,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfoldercommand-02.png,PNG,1114,163,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfoldercommand-03.png,PNG,852,685,0,0,0,0,,,,,no,unchanged
commands/os/images/copyfoldercommand-04.png,PNG,1138,250,0,0,0,0,,,,,no,unchanged
commands/os/images/createfoldercommand-01.png,PNG,852,103,0,0,0,0,,,,,no,unchanged
commands/os/images/createfoldercommand-02.png,PNG,841,166,0,0,0,0,,,,,no,unchanged
commands/os/images/createfoldercommand-03.png,PNG,519,147,0,0,0,0,,,,,no,unchanged
commands/os/images/createfoldercommand-04.png,PNG,648,402,0,0,0,0,,,,,no,unchanged
commands/os/images/createfoldercommand-05.png,PNG,523,133,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/os/images/decompressfilecommand-01.png,PNG,849,177,0,0,0,0,,,,,no,unchanged
commands/os/images/decompressfilecommand-02.png,PNG,947,206,0,0,0,0,,,,,no,unchanged
commands/os/images/decompressfilecommand-03.png,PNG,654,471,0,0,0,0,,,,,no,unchanged
commands/os/images/decompressfilecommand-04.png,PNG,649,443,0,0,0,0,,,,,no,unchanged
commands/os/images/decompressfilecommand-05.png,PNG,355,151,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefilecommand-01.png,PNG,958,165,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefilecommand-02.png,PNG,648,243,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefilecommand-03.png,PNG,955,112,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefilecommand-04.png,PNG,648,243,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefoldercommand-01.png,PNG,713,303,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefoldercommand-02.png,GIF,1827,945,0,0,0,0,,,,,no,unchanged
commands/os/images/deletefoldercommand-03.png,PNG,1136,832,0,0,0,0,,,,,no,unchanged
commands/os/images/executedoscommand-01.png,PNG,648,341,0,0,0,0,,,,,no,unchanged
commands/os/images/executedoscommand-02.png,PNG,648,341,0,0,0,0,,,,,no,unchanged
commands/os/images/executedoscommand-03.png,PNG,857,113,0,0,0,0,,,,,no,unchanged
commands/os/images/executedoscommand-04.png,PNG,843,365,0,0,0,0,,,,,no,unchanged
commands/os/images/executedoscommand-05.png,PNG,636,336,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/os/images/getclipboardtextcommand-01.png,PNG,967,430,0,0,0,0,,,,,no,unchanged
commands/os/images/getclipboardtextcommand-02.png,PNG,1246,285,0,0,0,0,,,,,no,unchanged
commands/os/images/getclipboardtextcommand-03.png,PNG,1231,382,0,0,0,0,,,,,no,unchanged
commands/os/images/getcurrentdatetimecommand-01.png,PNG,1280,224,0,0,0,0,,,,,no,unchanged
commands/os/images/getcurrentdatetimecommand-02.png,PNG,651,344,0,0,0,0,,,,,no,unchanged
commands/os/images/getcurrentdatetimecommand-03.png,PNG,1359,280,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilecontentcommand-01.png,PNG,611,174,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilecontentcommand-02.png,PNG,976,149,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilecontentcommand-03.png,PNG,359,106,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilecontentcommand-04.png,PNG,660,479,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilepathinfocommand-01.png,PNG,648,344,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilepathinfocommand-02.png,PNG,694,448,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilepathinfocommand-03.png,PNG,1246,453,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilepathinfocommand-04.png,PNG,1230,546,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilescommand-01.png,PNG,649,576,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilescommand-02.png,PNG,934,266,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilescommand-03.png,PNG,648,675,0,0,0,0,,,,,no,unchanged
commands/os/images/getfilescommand-04.png,PNG,866,343,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/os/images/getfilescommand-05.png,PNG,1336,383,0,0,0,0,,,,,no,unchanged
commands/os/images/killprocesscommand-01.png,PNG,1237,321,0,0,0,0,,,,,no,unchanged
commands/os/images/killprocesscommand-02.png,PNG,1074,270,0,0,0,0,,,,,no,unchanged
commands/os/images/killprocesscommand-03.png,PNG,1233,303,0,0,0,0,,,,,no,unchanged
commands/os/images/killprocesscommand-04.png,PNG,976,462,0,0,0,0,,,,,no,unchanged
commands/os/images/launchapplicationcommand-01.png,PNG,648,453,0,0,0,0,,,,,no,unchanged
commands/os/images/launchapplicationcommand-02.png,PNG,859,126,0,0,0,0,,,,,no,unchanged
commands/os/images/launchapplicationcommand-03.png,PNG,836,135,0,0,0,0,,,,,no,unchanged
commands/os/images/launchapplicationcommand-04.png,PNG,1323,808,0,0,0,0,6,3,1320,805,yes,inner_frame_candidate
commands/os/images/movefilecommand-01.png,PNG,959,168,0,0,0,0,,,,,no,unchanged
commands/os/images/movefilecommand-02.png,PNG,648,462,0,0,0,0,,,,,no,unchanged
commands/os/images/movefilecommand-03.png,PNG,648,461,0,0,0,0,,,,,no,unchanged
commands/os/images/movefilecommand-04.png,PNG,960,106,0,0,0,0,,,,,no,unchanged
commands/os/images/movefoldercommand-01.png,PNG,862,691,0,0,0,0,,,,,no,unchanged
commands/os/images/movefoldercommand-02.png,PNG,1183,154,0,0,0,0,,,,,no,unchanged
commands/os/images/movefoldercommand-03.png,PNG,1180,259,0,0,0,0,,,,,no,unchanged
commands/os/images/movefoldercommand-04.png,PNG,847,688,0,0,0,0,,,,,no,unchanged
commands/os/images/renamefilecommand-01.png,PNG,842,163,0,0,0,0,,,,,no,unchanged
commands/os/images/renamefilecommand-02.png,PNG,881,192,0,0,0,0,,,,,no,unchanged
commands/os/images/renamefilecommand-10.jpg,JPEG,643,459,0,0,0,0,,,,,no,unchanged
commands/os/images/renamefoldercommand-01.png,PNG,1131,210,0,0,0,0,,,,,no,unchanged
commands/os/images/renamefoldercommand-02.png,PNG,1176,250,0,0,0,0,,,,,no,unchanged
commands/os/images/renamefoldercommand-03.png,PNG,858,697,0,0,0,0,,,,,no,unchanged
commands/os/images/setclipboarddatacommand-01.png,PNG,1246,285,0,0,0,0,,,,,no,unchanged
commands/os/images/setclipboarddatacommand-02.png,PNG,1231,382,0,0,0,0,,,,,no,unchanged
commands/os/images/setclipboarddatacommand-03.png,PNG,963,549,0,0,0,0,,,,,no,unchanged
commands/os/images/writefilecontentcommand-01.png,PNG,1280,173,0,0,0,0,,,,,no,unchanged
commands/os/images/writefilecontentcommand-02.png,PNG,465,168,0,0,0,0,,,,,no,unchanged
commands/os/images/writefilecontentcommand-03.png,PNG,978,732,0,0,0,0,,,,,no,unchanged
commands/os/images/writefilecontentcommand-04.png,PNG,999,755,0,0,0,0,3,3,996,752,yes,inner_frame_candidate
commands/others/images/addlogmessagecommand-01.png,PNG,960,242,0,0,0,0,,,,,no,unchanged
commands/others/images/addlogmessagecommand-02.png,PNG,948,361,0,0,0,0,,,,,no,unchanged
commands/others/images/addlogmessagecommand-03.png,PNG,660,537,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/others/images/addlogmessagecommand-04.png,PNG,644,321,0,0,0,0,,,,,no,unchanged
commands/others/images/catchcommand-01.png,PNG,948,170,0,0,0,0,,,,,no,unchanged
commands/others/images/catchcommand-02.png,PNG,648,328,0,0,0,0,,,,,no,unchanged
commands/others/images/catchcommand-03.png,PNG,954,337,0,0,0,0,,,,,no,unchanged
commands/others/images/commentcommand-01.png,PNG,849,101,0,0,0,0,,,,,no,unchanged
commands/others/images/commentcommand-02.png,PNG,648,241,0,0,0,0,,,,,no,unchanged
commands/others/images/commentcommand-03.png,PNG,648,241,0,0,0,0,,,,,no,unchanged
commands/others/images/commentcommand-04.png,PNG,556,328,0,0,0,0,,,,,no,unchanged
commands/others/images/endtrycommand-01.png,PNG,948,170,0,0,0,0,,,,,no,unchanged
commands/others/images/endtrycommand-02.png,PNG,954,337,0,0,0,0,,,,,no,unchanged
commands/others/images/endtrycommand-03.png,PNG,648,245,0,0,0,0,,,,,no,unchanged
commands/others/images/executepythonmodulecommand-01.png,PNG,644,693,0,0,0,0,,,,,no,unchanged
commands/others/images/executepythonmodulecommand-02.png,PNG,701,157,0,0,0,0,,,,,no,unchanged
commands/others/images/executepythonmodulecommand-03.png,PNG,642,684,0,0,0,0,,,,,no,unchanged
commands/others/images/executepythonmodulecommand-04.png,PNG,1341,216,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/others/images/raisecommand-01.png,PNG,834,697,0,0,0,0,,,,,no,unchanged
commands/others/images/raisecommand-02.png,PNG,655,250,0,0,0,0,,,,,no,unchanged
commands/others/images/raisecommand-03.png,PNG,838,711,0,0,0,0,,,,,no,unchanged
commands/others/images/raisecommand-04.png,PNG,1246,364,0,0,0,0,,,,,no,unchanged
commands/others/images/sendhttprequestcommand-01.png,PNG,641,529,0,0,0,0,,,,,no,unchanged
commands/others/images/sendhttprequestcommand-02.png,PNG,941,201,0,0,0,0,,,,,no,unchanged
commands/others/images/sendhttprequestcommand-03.png,PNG,638,593,0,0,0,0,,,,,no,unchanged
commands/others/images/sendhttprequestcommand-04.png,PNG,1344,254,0,0,0,0,,,,,no,unchanged
commands/others/images/showaccountinputcommand-01.png,PNG,642,349,0,0,0,0,,,,,no,unchanged
commands/others/images/showaccountinputcommand-02.png,PNG,852,115,0,0,0,0,,,,,no,unchanged
commands/others/images/showaccountinputcommand-03.png,PNG,584,224,0,0,0,0,,,,,no,unchanged
commands/others/images/showaccountinputcommand-04.png,PNG,839,145,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessageboxcommand-01.png,PNG,651,386,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessageboxcommand-02.png,PNG,650,387,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessageboxcommand-03.png,PNG,968,101,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessageboxcommand-04.png,PNG,1278,604,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessagetipscommand-01.png,PNG,1283,168,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessagetipscommand-02.png,PNG,242,48,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessagetipscommand-03.png,PNG,978,336,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessagetipscommand-04.png,PNG,1263,233,0,0,0,0,,,,,no,unchanged
commands/others/images/showmessagetipscommand-05.png,PNG,978,614,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfilecommand-01.png,PNG,654,447,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfilecommand-02.png,PNG,656,293,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfilecommand-03.png,PNG,283,249,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfilecommand-04.png,PNG,848,101,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfilecommand-05.png,PNG,1013,525,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/others/images/showopenfilecommand-06.png,PNG,839,133,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfoldercommand-01.png,PNG,656,364,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfoldercommand-02.png,PNG,853,103,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfoldercommand-03.png,PNG,1019,534,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/others/images/showopenfoldercommand-04.png,PNG,830,136,0,0,0,0,,,,,no,unchanged
commands/others/images/showopenfoldercommand-05.png,PNG,641,255,0,0,0,0,,,,,no,unchanged
commands/others/images/showtextinputcommand-01.png,PNG,651,531,0,0,0,0,,,,,no,unchanged
commands/others/images/showtextinputcommand-02.png,PNG,747,298,0,0,0,0,,,,,no,unchanged
commands/others/images/showtextinputcommand-03.png,PNG,870,142,0,0,0,0,,,,,no,unchanged
commands/others/images/showtextinputcommand-04.png,PNG,639,528,0,0,0,0,,,,,no,unchanged
commands/others/images/showtextinputcommand-05.png,PNG,1346,175,0,0,0,0,,,,,no,unchanged
commands/others/images/trycommand-01.png,PNG,651,248,0,0,0,0,,,,,no,unchanged
commands/others/images/trycommand-02.png,PNG,1353,240,0,0,0,0,,,,,no,unchanged
commands/others/images/trycommand-03.png,PNG,1398,816,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/others/images/trycommand-04.png,PNG,870,292,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-command-01.png,PNG,643,254,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-command-effect.png,PNG,840,200,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/wait/images/wait-command-flow.png,PNG,861,142,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-image-02.png,PNG,50,39,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-image-captured.png,PNG,345,288,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-image-effect.png,PNG,744,176,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/wait/images/wait-image-flow.png,PNG,852,149,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-image-panel.png,PNG,660,535,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-page-content-01.png,PNG,645,578,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-page-content-effect-1.png,PNG,1887,968,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/wait/images/wait-page-content-effect-2.png,PNG,948,275,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-page-content-flow.png,PNG,948,237,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-page-loaded-01.png,PNG,653,362,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-page-loaded-02.png,PNG,787,212,0,0,0,0,,,,,no,unchanged
commands/wait/images/wait-page-loaded-03.png,PNG,798,225,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-capture-01.png,PNG,646,638,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-capture-02.png,PNG,1230,170,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-capture-03.png,PNG,643,700,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-capture-04.png,PNG,1593,706,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-capture-05.png,PNG,1333,194,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-capture-06.png,PNG,1115,410,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-checkbox-01.png,PNG,652,376,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-checkbox-02.png,PNG,852,228,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-checkbox-03.png,PNG,332,178,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-checkbox-04.png,PNG,390,188,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-checkbox-05.png,PNG,845,247,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-click-01.png,PNG,653,318,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-click-02.png,PNG,649,698,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-click-03.png,PNG,735,162,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-click-04.png,PNG,638,314,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-click-05.png,PNG,1352,183,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-close-01.png,PNG,649,319,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-close-02.png,PNG,808,185,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-close-03.png,PNG,1343,192,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-del-01.png,PNG,646,357,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-del-02.png,PNG,957,144,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-del-03.png,PNG,956,197,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-get-01.png,PNG,660,423,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-get-02.png,PNG,1035,195,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-set-01.png,PNG,650,433,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-set-02.png,PNG,1280,800,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-set-03.png,PNG,786,179,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-set-04.png,PNG,643,431,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-cookie-set-05.png,PNG,1351,182,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-01.png,PNG,647,681,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-02.png,PNG,642,317,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-03.png,PNG,1117,173,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-04.png,PNG,648,678,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-05.png,PNG,1745,934,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-06.png,PNG,1357,179,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-07.png,PNG,976,120,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-download-08.png,PNG,1205,187,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-09.png,PNG,647,686,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-10.png,PNG,1343,164,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-download-11.png,PNG,848,129,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-download-12.png,PNG,1293,748,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-drag-01.png,PNG,977,770,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-drag-02.png,PNG,1368,294,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-drag-03.png,PNG,1373,320,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-elem-attr-01.png,PNG,640,464,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-elem-attr-02.png,PNG,861,180,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-elem-attr-03.png,PNG,1347,239,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-elem-obj-01.png,PNG,645,459,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-elem-obj-02.png,PNG,1891,874,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-elem-obj-03.png,PNG,1819,827,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-elem-obj-04.png,PNG,650,458,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-elem-obj-05.png,PNG,988,156,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-01.png,PNG,1198,740,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-02.png,PNG,977,575,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-03.png,PNG,733,724,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-04.png,PNG,361,460,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-05.png,PNG,1096,385,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-06.png,PNG,984,301,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-07.png,PNG,1920,1040,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-08.png,PNG,1920,1040,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-09.png,PNG,1920,1040,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-10.png,PNG,1920,1040,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-11.png,PNG,499,521,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-12.png,PNG,777,718,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-13.png,PNG,590,474,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-14.png,PNG,617,705,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-15.png,PNG,493,517,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-16.png,PNG,563,137,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-extract-17.png,PNG,496,521,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-18.png,PNG,489,511,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-19.png,PNG,498,514,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-20.png,PNG,651,694,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-21.png,PNG,1364,156,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-extract-22.png,PNG,651,705,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-get-page-01.png,PNG,645,516,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-page-02.png,PNG,1597,285,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-page-03.png,PNG,1602,351,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-get-page-04.png,PNG,990,149,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-page-05.png,PNG,1598,210,0,0,0,0,,,,,yes,corner_shadow_candidate
commands/web-automation/images/web-get-page-06.png,PNG,1356,224,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-01.png,PNG,660,643,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-02.png,PNG,1600,900,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-03.png,PNG,1160,146,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-04.png,PNG,660,701,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-05.png,PNG,1161,137,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-06.png,PNG,1165,143,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-07.png,PNG,949,431,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-08.png,PNG,1172,374,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-09.png,PNG,659,754,0,0,0,0,,,,,no,unchanged
commands/web-automation/images/web-get-sim-10.png,PNG,1157,302,0,0,0,0,,,,,no,unchanged
